studentID,grade,year,dropped,zip,ethnicity,sex,gpa,subsidizedLunches,employmentHours,hrsWifiPerWeek,sanctions,librarySwipesPerWeek,apClasses,athleticSeasons
12494,12thGrade,2012,0,15208,African American,F,1.91,None,0,7,nothing,4,1,0
12495,12thGrade,2012,0,15206,African American,M,3.12,None,5,10,nothing,6,0,0
12499,12thGrade,2012,0,15224,White,M,2.35,Partly,0,1,detention,6,2,0
12500,12thGrade,2012,0,15201,African American,F,3.15,None,0,1,detention,1,0,0
12502,12thGrade,2012,0,15224,African American,M,3.68,Fully,10,8,detention,3,0,0
12503,12thGrade,2012,0,15206,White,M,4.23,None,0,11,nothing,6,1,0
12504,12thGrade,2012,0,15232,Hispanic,M,2.43,None,5,4,nothing,3,2,1
12506,12thGrade,2012,0,15206,African American,F,3.79,Partly,0,8,detention,6,0,0
12507,12thGrade,2012,0,15224,African American,F,2.58,Partly,10,9,nothing,3,0,0
12509,12thGrade,2012,0,15201,White,F,2.65,None,0,8,nothing,15,3,0
12511,12thGrade,2012,1,15201,African American,F,2.41,Partly,10,18,nothing,2,0,0
12513,12thGrade,2012,0,15232,African American,M,3.37,None,10,6,nothing,3,2,1
12514,12thGrade,2012,0,15201,African American,M,2.85,Fully,0,7,suspended,5,0,0
12515,12thGrade,2012,0,15232,African American,F,1.9,None,0,3,nothing,4,2,0
12517,12thGrade,2012,1,15206,White,F,1.84,None,0,4,nothing,4,3,0
12518,12thGrade,2012,0,15232,African American,M,2.58,None,5,7,detention,7,3,1
12520,12thGrade,2012,0,15206,African American,F,2.22,Fully,0,10,detention,2,0,0
12521,12thGrade,2012,0,15206,African American,F,1.93,Fully,0,11,nothing,4,0,0
12522,12thGrade,2012,1,15206,African American,F,1.81,None,0,3,nothing,5,0,0
12526,12thGrade,2012,0,15201,African American,F,3.06,Fully,0,6,nothing,3,0,0
12527,12thGrade,2012,0,15206,African American,F,2.74,None,0,6,nothing,4,0,0
12528,12thGrade,2012,0,15232,African American,M,2.06,None,0,5,detention,6,2,0
12529,12thGrade,2012,0,15201,African American,F,2.24,Fully,0,7,nothing,4,0,0
12530,12thGrade,2012,0,15208,White,F,3.9,None,0,10,nothing,15,5,1
12531,12thGrade,2012,0,15224,White,M,2.36,Fully,0,15,nothing,8,1,0
12532,12thGrade,2012,0,15206,White,M,2.3,None,0,9,nothing,13,3,0
12534,12thGrade,2012,0,15206,African American,M,2.14,Partly,5,13,detention,7,0,1
12535,12thGrade,2012,0,15206,White,F,3.3,None,0,2,detention,7,3,0
12537,12thGrade,2012,0,15206,African American,F,3.57,Fully,0,14,nothing,6,0,0
12538,12thGrade,2012,0,15208,African American,M,2.33,None,0,6,nothing,2,0,0
12541,12thGrade,2012,0,15224,African American,M,2.02,Fully,20,9,detention,6,0,1
12543,12thGrade,2012,0,15206,African American,M,2.37,None,0,8,detention,4,0,0
12545,12thGrade,2012,0,15208,African American,M,3.79,None,0,10,nothing,9,1,1
12546,12thGrade,2012,0,15206,African American,M,1.96,Partly,10,19,nothing,9,0,0
12547,12thGrade,2012,0,15208,African American,F,3.24,None,0,10,nothing,3,0,0
12550,12thGrade,2012,0,15224,African American,F,2.09,Partly,10,14,nothing,6,0,0
12554,12thGrade,2012,0,15224,Other,F,2.11,Fully,20,12,nothing,10,1,0
12557,12thGrade,2012,0,15201,African American,F,2.87,Fully,10,4,detention,6,0,0
12558,12thGrade,2012,1,15206,White,M,1.82,None,5,3,nothing,4,3,1
12559,12thGrade,2012,0,15201,Hispanic,M,2.49,None,10,7,nothing,6,0,1
12560,12thGrade,2012,0,15232,African American,M,1.9,None,10,6,nothing,4,2,0
12561,12thGrade,2012,0,15208,African American,F,1.95,None,10,10,nothing,5,0,0
12563,12thGrade,2012,1,15201,Asian,F,2.02,Partly,10,8,nothing,3,0,0
12568,12thGrade,2012,0,15206,African American,F,3.19,None,0,4,nothing,2,0,0
12569,12thGrade,2012,0,15206,African American,M,2.36,None,0,13,suspended,8,0,0
12571,12thGrade,2012,0,15206,African American,M,2.69,None,0,3,nothing,5,0,0
12572,12thGrade,2012,0,15201,White,M,2.25,Fully,5,4,nothing,7,2,0
12575,12thGrade,2012,0,15232,African American,M,2.63,None,10,12,nothing,1,1,0
12577,12thGrade,2012,1,15224,African American,M,1.83,Fully,20,13,nothing,6,0,0
12579,12thGrade,2012,0,15206,African American,M,3.3,None,10,8,suspended,5,1,1
12580,12thGrade,2012,0,15208,White,M,3.97,None,0,1,nothing,4,4,0
12582,12thGrade,2012,0,15224,African American,M,2.86,None,20,10,nothing,4,0,0
12583,12thGrade,2012,0,15232,African American,M,2.54,None,0,20,detention,13,3,1
12584,12thGrade,2012,0,15206,African American,M,2.63,None,0,6,nothing,2,0,0
12586,12thGrade,2012,0,15224,Other,M,2.79,Partly,10,17,nothing,11,1,0
12587,12thGrade,2012,1,15201,African American,F,2.66,Fully,0,1,nothing,0,0,0
12589,12thGrade,2012,0,15224,African American,F,3.08,Fully,20,10,nothing,6,0,0
12591,12thGrade,2012,0,15206,White,F,4.61,Fully,0,2,nothing,9,2,0
12593,12thGrade,2012,0,15201,Asian,M,3,Fully,0,11,nothing,7,1,0
12598,12thGrade,2012,0,15224,White,M,2.47,Fully,20,7,nothing,6,2,0
12599,12thGrade,2012,0,15201,White,M,3.09,Fully,0,16,nothing,15,3,0
12603,12thGrade,2012,0,15206,African American,F,2.23,None,0,6,detention,2,0,0
12604,12thGrade,2012,1,15206,African American,M,1.81,Fully,0,3,nothing,1,0,0
12605,12thGrade,2012,0,15206,White,M,2.99,Fully,10,5,nothing,6,1,0
12609,12thGrade,2012,0,15201,African American,M,2.15,None,0,6,detention,8,0,1
12610,12thGrade,2012,0,15201,African American,F,2.24,None,0,3,nothing,2,0,0
12611,12thGrade,2012,0,15224,African American,M,2.94,Fully,0,10,nothing,4,0,0
12612,12thGrade,2012,0,15232,Other,M,2.98,None,5,13,nothing,12,4,0
12613,12thGrade,2012,0,15201,Asian,M,2.45,Partly,0,9,nothing,10,1,0
12614,12thGrade,2012,0,15208,White,M,1.75,None,0,13,nothing,13,4,1
12616,12thGrade,2012,0,15206,Other,M,1.98,Fully,5,0,nothing,7,1,1
12618,12thGrade,2012,0,15201,African American,M,2.5,Fully,0,16,nothing,6,0,0
12623,12thGrade,2012,0,15206,African American,F,2.21,None,0,1,nothing,3,0,0
12624,12thGrade,2012,0,15201,African American,F,2.72,Fully,10,13,nothing,8,0,0
12625,12thGrade,2012,0,15208,Other,M,2.97,Fully,10,5,nothing,2,1,0
12626,12thGrade,2012,0,15206,African American,M,3.83,None,5,4,nothing,4,0,0
12627,12thGrade,2012,0,15201,Other,F,2.88,Partly,10,10,nothing,8,0,0
12628,12thGrade,2012,0,15201,White,F,3.17,Fully,20,2,nothing,3,1,1
12629,12thGrade,2012,0,15224,African American,M,3.01,Fully,20,3,detention,4,0,1
12631,12thGrade,2012,0,15208,Other,F,3.8,None,0,6,nothing,5,2,0
12633,12thGrade,2012,0,15206,White,M,4.02,None,5,9,nothing,8,3,0
12635,12thGrade,2012,0,15206,White,M,4.09,None,10,15,nothing,18,3,0
12636,12thGrade,2012,0,15206,African American,M,3.49,None,10,12,detention,5,0,0
12637,12thGrade,2012,0,15208,African American,F,3.3,None,0,5,nothing,4,1,0
12639,12thGrade,2012,0,15201,African American,F,3.18,Fully,5,16,nothing,7,0,0
12641,12thGrade,2012,0,15208,African American,M,2.98,None,0,7,nothing,7,1,1
12642,12thGrade,2012,0,15206,African American,F,3.38,None,0,12,nothing,7,0,1
12643,12thGrade,2012,0,15206,African American,F,2.23,None,0,5,suspended,2,0,0
12644,12thGrade,2012,0,15206,African American,F,2.84,Fully,0,6,nothing,6,0,0
12647,12thGrade,2012,1,15206,African American,M,2.8,Partly,10,2,nothing,0,0,0
12648,12thGrade,2012,0,15206,African American,M,3.42,None,0,15,suspended,6,0,0
12650,12thGrade,2012,0,15206,African American,M,2.83,None,10,4,detention,3,0,0
12651,12thGrade,2012,0,15206,African American,M,3.13,Fully,0,13,nothing,6,0,0
12652,12thGrade,2012,0,15232,African American,F,2.39,None,0,10,detention,2,1,0
12653,12thGrade,2012,1,15232,African American,F,3,None,0,6,nothing,1,1,0
12654,12thGrade,2012,0,15206,White,F,3.55,Fully,0,2,suspended,6,3,0
12656,12thGrade,2012,0,15201,White,M,2.27,None,0,3,nothing,3,1,0
12657,12thGrade,2012,0,15232,African American,M,2.74,None,5,5,nothing,3,2,0
12659,12thGrade,2012,0,15224,Other,M,2.24,Fully,0,4,nothing,3,0,1
12660,12thGrade,2012,1,15206,African American,M,1.88,Fully,0,5,nothing,3,0,0
12662,12thGrade,2012,0,15232,African American,M,2.46,None,10,5,suspended,3,3,0
12665,12thGrade,2012,0,15232,African American,M,2.32,None,10,13,nothing,5,2,0
12667,12thGrade,2012,1,15232,African American,M,3.06,None,0,13,nothing,3,2,0
12668,12thGrade,2012,0,15201,African American,F,2.14,None,10,7,nothing,4,0,0
12676,12thGrade,2012,0,15201,African American,M,3.03,None,0,11,nothing,5,0,0
12677,12thGrade,2012,0,15232,African American,M,2.94,None,0,11,nothing,5,2,0
12678,12thGrade,2012,0,15232,White,F,3.26,None,0,12,suspended,4,3,1
12679,12thGrade,2012,1,15206,Other,F,1.6,Fully,0,5,nothing,3,1,0
12680,12thGrade,2012,0,15206,African American,F,2.17,None,0,7,nothing,3,0,0
12683,12thGrade,2012,1,15206,African American,M,1.84,Partly,10,9,nothing,5,0,1
12685,12thGrade,2012,0,15206,White,M,2.79,None,5,20,nothing,12,2,1
12686,12thGrade,2012,0,15206,Other,M,2.67,None,10,7,nothing,9,2,0
12687,12thGrade,2012,0,15232,White,F,4.24,None,0,4,nothing,5,4,1
12688,12thGrade,2012,1,15206,African American,M,2.03,Fully,0,3,detention,2,0,1
12689,12thGrade,2012,0,15232,African American,M,2.68,None,5,9,nothing,4,2,1
12692,12thGrade,2012,0,15232,African American,F,3.02,None,0,7,detention,5,2,1
12695,12thGrade,2012,0,15208,African American,M,3.56,None,0,6,detention,4,1,0
12696,12thGrade,2012,0,15206,African American,M,2.75,Fully,0,11,nothing,6,0,1
12697,12thGrade,2012,1,15201,White,F,1.54,None,0,6,nothing,7,3,1
12699,12thGrade,2012,0,15201,African American,F,2.88,Partly,0,1,nothing,4,0,0
12700,12thGrade,2012,0,15224,White,M,2.65,Fully,0,2,suspended,7,2,0
12702,12thGrade,2012,1,15206,White,M,1.95,Fully,0,13,nothing,4,0,0
12704,12thGrade,2012,1,15201,White,M,1.78,None,10,8,nothing,9,2,0
12705,12thGrade,2012,0,15206,White,M,2.61,Partly,10,7,nothing,12,4,0
12706,12thGrade,2012,1,15201,Other,F,1.73,Fully,0,8,nothing,9,1,1
12709,12thGrade,2012,0,15232,White,F,2.83,None,0,16,nothing,15,5,0
12710,12thGrade,2012,1,15206,African American,F,3.27,None,0,7,nothing,2,0,0
12711,12thGrade,2012,0,15206,African American,M,3.5,None,5,12,detention,3,0,0
12712,12thGrade,2012,0,15206,African American,F,2.56,None,0,3,detention,4,0,0
12714,12thGrade,2012,0,15201,African American,F,3.97,Fully,5,2,nothing,2,0,0
12716,12thGrade,2012,1,15224,African American,M,3.4,Fully,0,13,detention,3,0,0
12717,12thGrade,2012,0,15206,African American,M,2.54,None,5,3,nothing,2,0,0
12720,12thGrade,2012,0,15224,African American,M,2.13,Fully,10,3,nothing,7,0,0
12721,12thGrade,2012,0,15206,African American,M,2.9,None,5,8,nothing,3,0,0
12722,12thGrade,2012,0,15206,White,F,2.62,Fully,0,4,nothing,6,4,0
12723,12thGrade,2012,0,15206,African American,M,2.16,Fully,10,4,nothing,2,0,0
12724,12thGrade,2012,0,15206,African American,F,2.46,None,0,9,nothing,4,0,0
12725,12thGrade,2012,1,15206,African American,M,1.96,None,0,0,nothing,3,0,0
12726,12thGrade,2012,0,15206,White,M,2.27,Partly,0,2,nothing,6,3,0
12727,12thGrade,2012,0,15208,Asian,F,2,None,10,17,nothing,9,2,0
12729,12thGrade,2012,0,15206,White,F,2.36,None,0,16,nothing,11,2,1
12732,12thGrade,2012,0,15232,African American,M,3.26,None,0,12,nothing,4,1,0
12734,12thGrade,2012,0,15206,African American,M,2.54,None,5,5,detention,6,0,0
12735,12thGrade,2012,0,15206,African American,F,1.96,Fully,0,14,detention,6,0,0
12737,12thGrade,2012,0,15206,African American,M,2.18,None,10,13,nothing,5,0,0
12739,12thGrade,2012,0,15232,Other,M,3.39,None,10,5,nothing,8,4,0
12740,12thGrade,2012,0,15206,African American,M,3.46,Fully,0,7,nothing,2,0,0
12741,12thGrade,2012,0,15206,White,M,4.09,Fully,5,6,nothing,6,1,0
12742,12thGrade,2012,0,15224,White,M,2.35,None,20,7,nothing,6,2,0
12743,12thGrade,2012,0,15206,Other,F,2.82,None,0,13,nothing,7,0,0
12744,12thGrade,2012,0,15232,African American,F,2.41,None,0,5,nothing,6,3,1
12745,12thGrade,2012,0,15224,White,F,2.81,Fully,10,9,nothing,3,0,0
12747,12thGrade,2012,0,15224,African American,M,2.83,Fully,10,8,nothing,2,0,0
12752,12thGrade,2012,0,15206,African American,M,3.18,None,5,1,nothing,2,0,0
12754,12thGrade,2012,0,15224,African American,F,2.9,None,10,5,detention,4,0,0
12755,12thGrade,2012,0,15206,White,F,2.19,Partly,0,8,nothing,7,2,0
12756,12thGrade,2012,0,15232,White,M,3.14,None,0,1,nothing,6,4,0
12757,12thGrade,2012,0,15224,African American,F,2.67,Fully,0,6,nothing,5,0,0
12758,12thGrade,2012,0,15224,White,M,2.88,Fully,20,6,nothing,10,1,0
12759,12thGrade,2012,0,15224,African American,F,2.5,Fully,20,9,nothing,7,0,1
12760,12thGrade,2012,0,15201,White,M,3.55,Fully,0,15,nothing,10,1,0
12761,12thGrade,2012,1,15224,African American,F,1.74,Fully,20,2,suspended,2,0,0
12763,12thGrade,2012,0,15208,African American,F,1.93,None,5,13,nothing,4,0,0
12764,12thGrade,2012,0,15206,White,F,4.31,Fully,0,5,detention,3,1,1
12765,12thGrade,2012,0,15206,African American,F,1.99,Partly,5,2,nothing,2,0,0
12768,12thGrade,2012,1,15232,African American,F,2.53,None,0,5,detention,1,1,0
12770,12thGrade,2012,0,15232,African American,M,3.42,None,0,8,nothing,3,2,0
12771,12thGrade,2012,0,15224,White,M,2.87,Fully,20,4,nothing,7,1,1
12772,12thGrade,2012,0,15224,African American,F,2.91,Partly,0,14,nothing,9,0,1
12774,12thGrade,2012,0,15206,African American,M,3.17,None,10,5,detention,4,0,0
12775,12thGrade,2012,0,15201,African American,M,2.22,Fully,0,9,nothing,2,0,0
12776,12thGrade,2012,0,15206,African American,M,2.22,None,10,5,nothing,9,1,1
12779,12thGrade,2012,0,15232,Other,F,2.54,None,0,6,nothing,5,3,0
12780,12thGrade,2012,1,15206,African American,F,3.03,Fully,0,3,nothing,1,0,0
12781,12thGrade,2012,0,15224,White,M,3.33,Fully,0,7,nothing,10,4,0
12782,12thGrade,2012,1,15206,African American,F,2.03,None,0,7,nothing,3,0,0
12783,12thGrade,2012,0,15201,African American,F,2.64,None,0,9,suspended,4,0,0
12784,12thGrade,2012,0,15206,African American,F,2.08,Fully,0,10,nothing,4,0,0
12785,12thGrade,2012,0,15232,African American,F,3.33,None,0,8,suspended,4,2,0
12786,12thGrade,2012,0,15232,African American,M,1.93,None,0,7,nothing,3,2,0
12787,12thGrade,2012,0,15201,African American,F,2.83,Fully,20,6,nothing,4,0,0
12789,12thGrade,2012,1,15224,African American,F,1.91,Fully,0,7,nothing,3,0,0
12790,12thGrade,2012,0,15206,White,M,3.5,Fully,10,5,nothing,4,1,0
12791,12thGrade,2012,0,15232,African American,F,3.76,None,0,6,nothing,5,3,1
12792,12thGrade,2012,0,15224,African American,F,3.16,Fully,20,4,nothing,2,0,0
12793,12thGrade,2012,0,15232,White,F,1.77,None,0,7,nothing,4,3,0
12794,12thGrade,2012,0,15208,African American,M,2.38,None,0,2,nothing,2,1,0
12797,12thGrade,2012,0,15206,White,M,3.38,None,0,3,nothing,15,3,1
12798,12thGrade,2012,0,15206,African American,M,3,None,0,12,suspended,7,0,0
12799,12thGrade,2012,0,15208,African American,F,2.9,None,0,18,detention,6,0,0
12801,12thGrade,2012,0,15206,African American,M,2.46,None,0,6,nothing,2,0,0
12802,12thGrade,2012,0,15208,African American,M,3.72,None,0,13,nothing,3,0,0
12803,12thGrade,2012,0,15232,White,M,2,None,10,13,nothing,11,4,0
12804,12thGrade,2012,0,15208,African American,M,3.53,None,5,3,nothing,4,1,1
12806,12thGrade,2012,0,15224,African American,M,2.41,Fully,10,10,nothing,3,0,0
12807,12thGrade,2012,0,15201,African American,F,2.67,Fully,0,12,detention,6,0,0
12808,12thGrade,2012,0,15208,African American,F,2.51,None,0,2,detention,2,0,0
13001,11thGrade,2012,0,15201,African American,M,3.62,Fully,0,15,nothing,9,0,1
13001,12thGrade,2013,0,15201,African American,M,3.79,Fully,0,10,nothing,5,0,0
13002,11thGrade,2012,0,15232,African American,M,2.72,None,0,16,detention,4,1,1
13002,12thGrade,2013,0,15232,African American,M,2.64,None,0,12,detention,3,1,0
13003,11thGrade,2012,0,15206,White,F,3.88,Fully,0,6,nothing,5,2,2
13003,12thGrade,2013,0,15206,White,F,3.54,Fully,0,13,nothing,9,2,1
13004,11thGrade,2012,0,15206,White,F,4.44,Fully,0,7,detention,8,2,1
13004,12thGrade,2013,0,15206,White,F,4.17,Fully,0,7,detention,9,3,0
13005,11thGrade,2012,0,15224,African American,F,3.25,Fully,10,5,nothing,6,0,1
13005,12thGrade,2013,0,15224,African American,F,3.27,Fully,10,6,nothing,8,0,1
13006,11thGrade,2012,0,15232,Asian,F,2.76,None,0,3,nothing,3,2,1
13006,12thGrade,2013,0,15232,Asian,F,2.54,None,0,2,nothing,2,2,0
13008,11thGrade,2012,0,15206,African American,F,3.4,Partly,0,6,nothing,3,0,1
13008,12thGrade,2013,0,15206,African American,F,3.38,Partly,0,8,nothing,4,0,0
13011,11thGrade,2012,0,15206,White,F,2.85,Partly,0,8,nothing,9,3,0
13011,12thGrade,2013,0,15206,White,F,3,Partly,0,8,nothing,9,3,0
13012,11thGrade,2012,0,15232,White,M,3.32,None,5,11,nothing,9,4,1
13012,12thGrade,2013,0,15232,White,M,3.28,None,5,18,nothing,15,4,0
13013,11thGrade,2012,0,15206,African American,F,3.27,None,0,10,nothing,1,0,0
13013,12thGrade,2013,0,15206,African American,F,3.1,None,0,9,nothing,1,0,0
13014,11thGrade,2012,0,15208,African American,M,2.74,Fully,0,6,nothing,0,0,0
13014,12thGrade,2013,1,15208,African American,M,2.84,Fully,0,8,nothing,0,0,0
13015,11thGrade,2012,0,15201,African American,M,3.9,Fully,0,9,nothing,3,0,1
13015,12thGrade,2013,0,15201,African American,M,4.02,Fully,0,9,nothing,2,0,0
13016,11thGrade,2012,0,15201,African American,F,3.3,None,0,2,nothing,3,0,1
13016,12thGrade,2013,0,15201,African American,F,3.22,None,0,4,nothing,5,0,0
13017,11thGrade,2012,0,15206,White,M,3.82,Fully,0,2,nothing,3,2,1
13017,12thGrade,2013,0,15206,White,M,3.89,Fully,0,6,nothing,7,2,1
13019,11thGrade,2012,0,15206,African American,M,3.64,Fully,5,8,nothing,3,0,1
13019,12thGrade,2013,0,15206,African American,M,3.55,Fully,5,15,nothing,6,0,0
13020,11thGrade,2012,0,15206,White,F,3.62,Fully,0,5,nothing,3,1,1
13020,12thGrade,2013,0,15206,White,F,3.78,Fully,0,8,nothing,6,1,0
13024,11thGrade,2012,0,15232,African American,M,2.21,None,10,9,nothing,2,1,0
13024,12thGrade,2013,1,15232,African American,M,2.05,None,10,9,nothing,2,1,0
13025,11thGrade,2012,0,15206,White,F,3.45,Fully,0,5,nothing,5,2,1
13025,12thGrade,2013,0,15206,White,F,3.34,Fully,0,2,nothing,2,3,0
13026,11thGrade,2012,0,15208,African American,M,2.49,None,0,7,suspended,5,0,1
13026,12thGrade,2013,0,15208,African American,M,2.37,None,0,3,suspended,2,0,0
13027,11thGrade,2012,1,15206,African American,M,2.45,None,10,7,detention,1,0,0
13028,11thGrade,2012,1,15232,African American,M,2.72,None,0,5,nothing,1,1,0
13029,11thGrade,2012,0,15208,African American,F,2.39,None,0,4,nothing,2,0,1
13029,12thGrade,2013,0,15208,African American,F,2.3,None,0,9,nothing,3,0,0
13030,11thGrade,2012,0,15232,African American,F,2.51,None,0,5,nothing,3,2,1
13030,12thGrade,2013,0,15232,African American,F,2.53,None,0,7,nothing,5,2,0
13031,11thGrade,2012,0,15206,African American,M,2.8,None,10,4,nothing,5,0,1
13031,12thGrade,2013,0,15206,African American,M,2.79,None,10,4,nothing,5,0,1
13032,11thGrade,2012,0,15206,White,F,2.53,None,0,0,nothing,9,2,1
13032,12thGrade,2013,0,15206,White,F,2.43,None,0,0,nothing,15,3,0
13033,11thGrade,2012,0,15208,African American,M,1.84,None,10,7,nothing,2,0,1
13033,12thGrade,2013,0,15208,African American,M,1.96,None,10,7,nothing,2,0,0
13034,11thGrade,2012,0,15206,African American,M,2.9,Partly,10,15,nothing,4,0,1
13034,12thGrade,2013,0,15206,African American,M,2.93,Partly,10,14,nothing,4,0,0
13035,11thGrade,2012,0,15201,African American,F,3.66,Fully,10,12,nothing,5,0,1
13035,12thGrade,2013,0,15201,African American,F,3.76,Fully,10,9,nothing,4,0,0
13036,11thGrade,2012,0,15201,African American,M,2.5,Fully,0,3,detention,1,0,1
13036,12thGrade,2013,0,15201,African American,M,2.53,Fully,0,6,detention,3,0,0
13037,11thGrade,2012,0,15232,African American,F,2.04,None,0,6,nothing,2,1,1
13037,12thGrade,2013,0,15232,African American,F,2.05,None,0,7,nothing,3,1,0
13040,11thGrade,2012,0,15206,White,F,3.92,Partly,0,4,nothing,10,3,1
13040,12thGrade,2013,0,15206,White,F,3.97,Partly,0,3,nothing,9,3,0
13041,11thGrade,2012,0,15224,White,M,3.92,Fully,10,5,nothing,4,2,1
13041,12thGrade,2013,0,15224,White,M,3.93,Fully,10,12,nothing,10,2,1
13042,11thGrade,2012,0,15201,White,F,3.11,Fully,20,2,nothing,1,1,1
13042,12thGrade,2013,0,15201,White,F,3.1,Fully,20,11,nothing,8,1,0
13043,11thGrade,2012,0,15232,African American,M,2.45,None,5,5,suspended,6,3,1
13043,12thGrade,2013,0,15232,African American,M,2.55,None,5,2,suspended,2,3,1
13044,11thGrade,2012,0,15206,Other,F,3.58,None,0,3,nothing,3,0,1
13044,12thGrade,2013,0,15206,Other,F,3.55,None,0,4,nothing,4,0,0
13045,11thGrade,2012,0,15201,African American,F,2.71,Partly,10,8,nothing,3,0,1
13045,12thGrade,2013,0,15201,African American,F,2.54,Partly,10,7,nothing,3,0,0
13046,11thGrade,2012,0,15208,African American,M,1.97,None,0,7,nothing,2,0,0
13046,12thGrade,2013,0,15208,African American,M,2,None,0,11,nothing,3,0,0
13047,11thGrade,2012,1,15232,African American,F,3.71,None,0,6,detention,0,0,0
13048,11thGrade,2012,0,15206,White,F,1.86,None,0,5,nothing,1,1,1
13048,12thGrade,2013,0,15206,White,F,1.81,None,0,9,nothing,3,1,0
13049,11thGrade,2012,0,15208,African American,M,3.44,Fully,10,8,nothing,8,1,1
13049,12thGrade,2013,0,15208,African American,M,3.34,Fully,10,4,nothing,4,1,1
13050,11thGrade,2012,0,15206,African American,M,2.67,Fully,0,0,nothing,4,0,1
13050,12thGrade,2013,0,15206,African American,M,2.76,Fully,0,0,nothing,6,0,0
13051,11thGrade,2012,0,15206,African American,F,1.9,Fully,0,5,suspended,3,0,1
13051,12thGrade,2013,1,15206,African American,F,2.06,Fully,0,12,suspended,7,0,1
13052,11thGrade,2012,0,15232,Asian,F,1.98,None,0,5,nothing,11,4,1
13052,12thGrade,2013,0,15232,Asian,F,1.99,None,0,6,nothing,11,4,0
13053,11thGrade,2012,0,15224,African American,F,2.19,Fully,20,4,detention,2,0,1
13053,12thGrade,2013,0,15224,African American,F,2.34,Fully,20,10,detention,4,0,0
